R,G,B,R_out,G_out,B_out
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0625,-0.010578812499999998,0.004861874999999999,0.06469225
0.0,0.0,0.125,-0.021157624999999996,0.009723749999999998,0.1293845
0.0,0.0,0.1875,-0.03173643749999999,0.014585624999999998,0.19407675000000002
0.0,0.0,0.25,-0.04231524999999999,0.019447499999999996,0.258769
0.0,0.0,0.3125,-0.05289406249999999,0.024309374999999994,0.32346125000000003
0.0,0.0,0.375,-0.06347287499999998,0.029171249999999996,0.38815350000000004
0.0,0.0,0.4375,-0.07405168749999999,0.03403312499999999,0.45284575000000005
0.0,0.0,0.5,-0.08463049999999998,0.03889499999999999,0.517538
0.0,0.0,0.5625,-0.09520931249999998,0.043756874999999994,0.5822302500000001
0.0,0.0,0.625,-0.10578812499999998,0.04861874999999999,0.6469225000000001
0.0,0.0,0.6875,-0.11636693749999998,0.05348062499999999,0.7116147500000001
0.0,0.0,0.75,-0.12694574999999997,0.05834249999999999,0.7763070000000001
0.0,0.0,0.8125,-0.13752456249999997,0.063204375,0.8409992500000001
0.0,0.0,0.875,-0.14810337499999998,0.06806624999999998,0.9056915000000001
0.0,0.0,0.9375,-0.15868218749999996,0.07292812499999998,0.9703837500000001
0.0,0.0,1.0,-0.16926099999999997,0.07778999999999998,1.035076
0.0,0.0625,0.0,0.05310206249999999,0.0509980625,-0.0017531874999999995
0.0,0.0625,0.0625,0.04252324999999999,0.055859937500000005,0.0629390625
0.0,0.0625,0.125,0.03194443749999999,0.0607218125,0.1276313125
0.0,0.0625,0.1875,0.021365625,0.0655836875,0.19232356250000002
0.0,0.0625,0.25,0.0107868125,0.0704455625,0.25701581250000005
0.0,0.0625,0.3125,0.00020799999999999985,0.07530743749999999,0.32170806250000006
0.0,0.0625,0.375,-0.010370812499999993,0.0801693125,0.38640031250000006
0.0,0.0625,0.4375,-0.020949625,0.0850311875,0.45109256250000007
0.0,0.0625,0.5,-0.03152843749999999,0.0898930625,0.5157848125000001
0.0,0.0625,0.5625,-0.042107249999999985,0.0947549375,0.5804770625000001
0.0,0.0625,0.625,-0.05268606249999999,0.09961681249999998,0.6451693125000001
0.0,0.0625,0.6875,-0.06326487499999998,0.1044786875,0.7098615625000001
0.0,0.0625,0.75,-0.07384368749999998,0.10934056249999999,0.7745538125000001
0.0,0.0625,0.8125,-0.08442249999999998,0.1142024375,0.8392460625000001
0.0,0.0625,0.875,-0.09500131249999999,0.11906431249999999,0.9039383125000001
0.0,0.0625,0.9375,-0.10558012499999997,0.12392618749999998,0.9686305625000001
0.0,0.0625,1.0,-0.11615893749999998,0.1287880625,1.0333228125
0.0,0.125,0.0,0.10620412499999998,0.101996125,-0.003506374999999999
0.0,0.125,0.0625,0.09562531249999999,0.10685800000000001,0.06118587500000001
0.0,0.125,0.125,0.08504649999999998,0.11171987500000001,0.125878125
0.0,0.125,0.1875,0.07446768749999999,0.11658175000000001,0.19057037500000001
0.0,0.125,0.25,0.06388887499999998,0.121443625,0.255262625
0.0,0.125,0.3125,0.05331006249999999,0.12630550000000001,0.319954875
0.0,0.125,0.375,0.04273125,0.131167375,0.38464712500000003
0.0,0.125,0.4375,0.03215243749999999,0.13602925,0.44933937500000004
0.0,0.125,0.5,0.021573625,0.140891125,0.5140316250000001
0.0,0.125,0.5625,0.010994812500000006,0.145753,0.5787238750000001
0.0,0.125,0.625,0.0004159999999999997,0.15061487499999998,0.6434161250000001
0.0,0.125,0.6875,-0.010162812499999993,0.15547675,0.7081083750000001
0.0,0.125,0.75,-0.020741624999999986,0.160338625,0.7728006250000001
0.0,0.125,0.8125,-0.03132043749999999,0.1652005,0.8374928750000001
0.0,0.125,0.875,-0.04189925,0.170062375,0.9021851250000001
0.0,0.125,0.9375,-0.05247806249999998,0.17492425,0.9668773750000001
0.0,0.125,1.0,-0.06305687499999998,0.179786125,1.0315696250000002
0.0,0.1875,0.0,0.15930618749999997,0.15299418750000002,-0.005259562499999999
0.0,0.1875,0.0625,0.14872737499999997,0.1578560625,0.05943268750000001
0.0,0.1875,0.125,0.1381485625,0.16271793750000002,0.12412493750000002
0.0,0.1875,0.1875,0.12756974999999998,0.1675798125,0.1888171875
0.0,0.1875,0.25,0.11699093749999998,0.17244168750000002,0.25350943750000005
0.0,0.1875,0.3125,0.10641212499999998,0.1773035625,0.31820168750000005
0.0,0.1875,0.375,0.09583331249999999,0.18216543750000003,0.38289393750000006
0.0,0.1875,0.4375,0.08525449999999998,0.18702731250000001,0.44758618750000007
0.0,0.1875,0.5,0.07467568749999999,0.1918891875,0.5122784375
0.0,0.1875,0.5625,0.064096875,0.19675106250000002,0.5769706875
0.0,0.1875,0.625,0.05351806249999999,0.2016129375,0.6416629375
